Date,Open,High,Low,Close,Volume,Symbol
2022-10-21,16300.0,16300.0,15100.0,15100.0,2124300.0,GVR
2022-10-24,15000.0,15200.0,14050.0,14050.0,1694700.0,GVR
2022-10-25,13800.0,14500.0,13100.0,13300.0,2838300.0,GVR
2022-10-26,13350.0,14000.0,13300.0,13500.0,1293100.0,GVR
2022-10-27,13650.0,14400.0,13600.0,14400.0,1512300.0,GVR
2022-10-28,14650.0,15100.0,14350.0,14500.0,1431500.0,GVR
2022-10-31,14600.0,14700.0,13900.0,14400.0,1102500.0,GVR
2022-11-01,14700.0,14900.0,14400.0,14500.0,1259100.0,GVR
2022-11-02,14600.0,14700.0,14200.0,14200.0,1167900.0,GVR
2022-11-03,13800.0,14500.0,13800.0,14250.0,1203000.0,GVR
2022-11-04,14000.0,14300.0,13350.0,13350.0,1633200.0,GVR
2022-11-07,13350.0,13650.0,12450.0,12450.0,1556600.0,GVR
2022-11-08,12200.0,13050.0,12200.0,13050.0,1174200.0,GVR
2022-11-09,13300.0,13550.0,12900.0,13300.0,963600.0,GVR
2022-11-10,13000.0,13250.0,12400.0,12400.0,1906000.0,GVR
2022-11-11,12650.0,12750.0,11550.0,11550.0,1724700.0,GVR
2022-11-14,11100.0,11650.0,10750.0,10750.0,1914200.0,GVR
2022-11-15,10500.0,10850.0,10000.0,10000.0,2906500.0,GVR
2022-11-16,9550.0,10700.0,9300.0,10700.0,2331500.0,GVR
2022-11-17,10950.0,11400.0,10900.0,11400.0,1830900.0,GVR
2022-11-18,11500.0,12150.0,11200.0,12150.0,3215600.0,GVR
2022-11-21,12450.0,13000.0,12400.0,13000.0,2822100.0,GVR
2022-11-22,13350.0,13700.0,12250.0,12600.0,3396800.0,GVR
2022-11-23,12700.0,12950.0,12450.0,12550.0,1361100.0,GVR
2022-11-24,12550.0,13100.0,12350.0,13000.0,2150000.0,GVR
2022-11-25,13500.0,13750.0,13200.0,13500.0,2076300.0,GVR
2022-11-28,14000.0,14200.0,13750.0,14100.0,3057200.0,GVR
2022-11-29,14350.0,14350.0,13500.0,14150.0,3884700.0,GVR
2022-11-30,14200.0,14600.0,13800.0,14200.0,3120500.0,GVR
2022-12-01,14500.0,15150.0,14300.0,14800.0,4151500.0,GVR
2022-12-02,15000.0,15500.0,14500.0,15500.0,2296800.0,GVR
2022-12-05,15950.0,16050.0,15400.0,15600.0,2983300.0,GVR
2022-12-06,15500.0,15500.0,14550.0,14550.0,3836500.0,GVR
2022-12-07,14400.0,14800.0,14000.0,14000.0,1976000.0,GVR
2022-12-08,14250.0,14950.0,14250.0,14700.0,1562700.0,GVR
2022-12-09,14750.0,15250.0,14450.0,15050.0,1872400.0,GVR
2022-12-12,15250.0,15750.0,14800.0,14800.0,2607000.0,GVR
2022-12-13,14800.0,15050.0,14300.0,15000.0,2309500.0,GVR
2022-12-14,15200.0,15800.0,14900.0,15500.0,3425400.0,GVR
2022-12-15,15400.0,16000.0,15300.0,15600.0,2767900.0,GVR
2022-12-16,15300.0,16350.000000000002,15300.0,15800.0,3947600.0,GVR
2022-12-19,15800.0,16149.999999999998,15300.0,15300.0,2375300.0,GVR
2022-12-20,15200.0,15400.0,14250.0,14300.0,3357800.0,GVR
2022-12-21,14300.0,14800.0,13500.0,14200.0,2086700.0,GVR
2022-12-22,14550.0,14600.0,14100.0,14500.0,885000.0,GVR
2022-12-23,14450.0,14750.0,14150.0,14350.0,1189600.0,GVR
2022-12-26,14250.0,14400.0,13350.0,13350.0,1934200.0,GVR
2022-12-27,13350.0,14250.0,13350.0,14250.0,1260800.0,GVR
2022-12-28,14400.0,14450.0,14050.0,14200.0,656600.0,GVR
2022-12-29,14200.0,14250.0,13800.0,13800.0,664900.0,GVR
2022-12-30,13900.0,14100.0,13750.0,13800.0,576400.0,GVR
2022-10-03,18600.0,19150.0,18300.0,18400.0,1385800.0,HDB
2022-10-04,18450.0,19000.0,18300.0,18500.0,2228800.0,HDB
2022-10-05,19000.0,19050.0,18500.0,18500.0,1523000.0,HDB
2022-10-06,18350.0,19000.0,18000.0,18150.0,1398600.0,HDB
2022-10-07,17550.0,18000.0,17000.0,17450.0,3189500.0,HDB
2022-10-10,17200.0,17250.0,16350.000000000002,16900.0,3301800.0,HDB
2022-10-11,16700.0,17000.0,15900.0,16200.0,4543200.0,HDB
2022-10-12,16300.0,17000.0,16050.0,16800.0,2042400.0,HDB
2022-10-13,17300.0,17350.0,16650.0,16800.0,1504700.0,HDB
2022-10-14,17250.0,17450.0,16850.0,17000.0,1021900.0,HDB
2022-10-17,16800.0,16900.0,16149.999999999998,16500.0,1415900.0,HDB
2022-10-18,16950.0,16950.0,16500.0,16800.0,1121300.0,HDB
2022-10-19,17000.0,17150.0,16600.0,16700.0,658800.0,HDB
2022-10-20,17000.0,17000.0,15550.0,16800.0,2614200.0,HDB
2022-10-21,17000.0,17000.0,16200.0,16500.0,1821700.0,HDB
2022-10-24,16500.0,16600.0,15750.0,15950.0,2220500.0,HDB
2022-10-25,15900.0,16500.0,15400.0,16000.0,1694800.0,HDB
2022-10-26,16000.0,16100.000000000002,15600.0,15950.0,920400.0,HDB
2022-10-27,15950.0,16600.0,15650.0,16600.0,2175400.0,HDB
2022-10-28,16650.0,16800.0,16300.0,16500.0,1395000.0,HDB
2022-10-31,16300.0,16600.0,16000.0,16400.0,1557600.0,HDB
2022-11-01,16500.0,17050.0,16400.0,16600.0,3493500.0,HDB
2022-11-02,16600.0,16650.0,16250.0,16450.0,1795400.0,HDB
2022-11-03,16100.000000000002,16450.0,16000.0,16000.0,1892200.0,HDB
2022-11-04,15700.0,16000.0,14900.0,15400.0,7049900.0,HDB
2022-11-07,15700.0,15700.0,14350.0,14350.0,4888900.0,HDB
2022-11-08,13350.0,14500.0,13350.0,14500.0,6443500.0,HDB
2022-11-09,14400.0,15000.0,14400.0,14800.0,4329300.0,HDB
2022-11-10,14500.0,14750.0,13900.0,14600.0,3820600.0,HDB
2022-11-11,14600.0,14950.0,14600.0,14800.0,2205600.0,HDB
2022-11-14,13800.0,14700.0,13800.0,14600.0,6647100.0,HDB
2022-11-15,14500.0,14600.0,13650.0,14000.0,3659800.0,HDB
2022-11-16,13600.0,14900.0,13050.0,14900.0,3977400.0,HDB
2022-11-17,14700.0,15550.0,14700.0,15300.0,3941100.0,HDB
2022-11-18,15300.0,15300.0,14400.0,15000.0,2423900.0,HDB
2022-11-21,15300.0,15300.0,14650.0,14800.0,1269200.0,HDB
2022-11-22,15000.0,15200.0,14600.0,14650.0,1480900.0,HDB
2022-11-23,15000.0,15000.0,14600.0,14650.0,939500.0,HDB
2022-11-24,14900.0,14900.0,14400.0,14800.0,912700.0,HDB
2022-11-25,14950.0,14950.0,14750.0,14950.0,945600.0,HDB
2022-11-28,15000.0,15550.0,15000.0,15450.0,1754000.0,HDB
2022-11-29,15500.0,15750.0,15000.0,15450.0,1844100.0,HDB
2022-11-30,15500.0,15750.0,15150.0,15550.0,2034700.0,HDB
2022-12-01,16000.0,16149.999999999998,15650.0,15950.0,3183800.0,HDB
2022-12-02,16100.000000000002,16500.0,16100.000000000002,16500.0,2276600.0,HDB
2022-12-05,17100.0,17150.0,16650.0,16950.0,3911000.0,HDB
2022-12-06,17450.0,17450.0,16400.0,16400.0,5460300.0,HDB
2022-12-07,16350.000000000002,16500.0,15850.0,15900.0,1569900.0,HDB
2022-12-08,16300.0,16750.0,16200.0,16500.0,4564600.0,HDB
2022-12-09,17000.0,17000.0,16500.0,16800.0,2828900.0,HDB
2022-12-12,17150.0,17150.0,16200.0,16200.0,3855500.0,HDB
2022-12-13,16800.0,16800.0,16100.000000000002,16450.0,3731900.0,HDB
2022-12-14,16650.0,16650.0,16400.0,16450.0,2416000.0,HDB
2022-12-15,16700.0,16800.0,16450.0,16750.0,5372600.0,HDB
2022-12-16,16750.0,17450.0,16750.0,17300.0,6009700.0,HDB
2022-12-19,17500.0,17900.0,17350.0,17350.0,4321600.0,HDB
2022-12-20,17400.0,17500.0,16350.000000000002,16650.0,6344800.0,HDB
2022-12-21,17000.0,17000.0,16500.0,16800.0,2288900.0,HDB
2022-12-22,17000.0,17150.0,16700.0,16850.0,1303400.0,HDB
2022-12-23,16900.0,17000.0,16750.0,17000.0,1302300.0,HDB
2022-12-26,17000.0,17200.0,16149.999999999998,16250.0,2065400.0,HDB
2022-12-27,16400.0,16500.0,16200.0,16350.000000000002,2151200.0,HDB
2022-12-28,16400.0,16500.0,16000.0,16200.0,1180400.0,HDB
2022-12-29,15950.0,16400.0,15900.0,15900.0,1361200.0,HDB
2022-12-30,15900.0,15950.0,15650.0,15950.0,1525800.0,HDB
2022-10-03,21200.0,21200.0,19750.0,19750.0,33572400.0,HPG
2022-10-04,20100.0,20250.0,18650.0,18850.0,30510400.0,HPG
2022-10-05,19200.0,19350.0,18850.0,19200.0,25316500.0,HPG
2022-10-06,19300.0,19300.0,18000.0,18000.0,37464800.0,HPG
2022-10-07,17650.0,17800.0,17050.0,17600.0,36474800.0,HPG
2022-10-10,17300.0,18600.0,17200.0,18350.0,25059200.0,HPG
2022-10-11,18400.0,18400.0,17350.0,17500.0,26448700.0,HPG
2022-10-12,17800.0,18700.0,17500.0,18700.0,28996700.0,HPG
2022-10-13,18800.0,19600.0,18550.0,19500.0,24198100.0,HPG
2022-10-14,19750.0,19900.0,19300.0,19450.0,22588600.0,HPG
2022-10-17,19250.0,19350.0,18900.0,19250.0,17061300.0,HPG
2022-10-18,19500.0,19700.0,18700.0,18850.0,24387600.0,HPG
2022-10-19,18850.0,18850.0,18350.0,18400.0,20235600.0,HPG
2022-10-20,18350.0,18600.0,18050.0,18100.0,26033000.0,HPG
2022-10-21,18300.0,18300.0,16900.0,16900.0,45155900.0,HPG
2022-10-24,17000.0,17050.0,16200.0,16400.0,27973100.0,HPG
2022-10-25,16400.0,17500.0,16050.0,17100.0,31109500.0,HPG
2022-10-26,17000.0,17400.0,16850.0,16900.0,11243700.0,HPG
2022-10-27,16950.0,17600.0,16900.0,17400.0,21366800.0,HPG
2022-10-28,17400.0,17650.0,16800.0,16800.0,31204100.0,HPG
2022-10-31,15650.0,16000.0,15650.0,15650.0,66298200.0,HPG
2022-11-01,15750.0,16000.0,14800.0,15000.0,81552300.0,HPG
2022-11-02,15000.0,15700.0,15000.0,15350.0,40121700.0,HPG
2022-11-03,15250.0,15450.0,15100.0,15200.0,20629700.0,HPG
2022-11-04,15000.0,15150.0,14500.0,14650.0,43889600.0,HPG
2022-11-07,14550.0,14800.0,13700.0,13700.0,38263100.0,HPG
2022-11-08,13100.0,13700.0,13000.0,13150.0,46273800.0,HPG
2022-11-09,13200.0,13600.0,12950.0,13000.0,32786100.0,HPG
2022-11-10,12700.0,12800.0,12100.0,12100.0,79749500.0,HPG
2022-11-11,12300.0,12650.0,12000.0,12300.0,60716100.0,HPG
2022-11-14,12150.0,12450.0,11850.0,12200.0,60270100.0,HPG
2022-11-15,12000.0,12550.0,12000.0,12500.0,40416800.0,HPG
2022-11-16,12300.0,13350.0,11800.0,13350.0,34902600.0,HPG
2022-11-17,13900.0,14250.0,13800.0,14250.0,21514200.0,HPG
2022-11-18,14600.0,15200.0,14250.0,15100.0,99658800.0,HPG
2022-11-21,15200.0,15250.0,14750.0,14950.0,31604900.0,HPG
2022-11-22,14650.0,15450.0,14450.0,14800.0,43246700.0,HPG
2022-11-23,14700.0,14850.0,13800.0,13800.0,30303500.0,HPG
2022-11-24,13700.0,14400.0,13600.0,14350.0,31115600.0,HPG
2022-11-25,14600.0,15300.0,14350.0,15300.0,26533900.0,HPG
2022-11-28,15600.0,16350.000000000002,15600.0,16350.000000000002,58844900.0,HPG
2022-11-29,16600.0,17450.0,16350.000000000002,17400.0,64305500.0,HPG
2022-11-30,17550.0,18400.0,17200.0,18400.0,57721500.0,HPG
2022-12-01,18750.0,19650.0,18000.0,18200.0,66587500.0,HPG
2022-12-02,18000.0,19450.0,17800.0,19450.0,45683100.0,HPG
2022-12-05,19800.0,20400.0,19500.0,20000.0,46513800.0,HPG
2022-12-06,19900.0,19950.0,18600.0,18600.0,62775400.0,HPG
2022-12-07,18000.0,19150.0,17700.0,18250.0,34619700.0,HPG
2022-12-08,18900.0,19350.0,18500.0,18900.0,29943600.0,HPG
2022-12-09,18900.0,19450.0,18500.0,19200.0,34549800.0,HPG
2022-12-12,19200.0,19550.0,18600.0,18600.0,35832500.0,HPG
2022-12-13,18600.0,19000.0,18250.0,19000.0,24343000.0,HPG
2022-12-14,19350.0,19600.0,19000.0,19200.0,34285300.0,HPG
2022-12-15,19100.0,19650.0,19100.0,19350.0,20983100.0,HPG
2022-12-16,19200.0,20450.0,18950.0,20400.0,55383800.0,HPG
2022-12-19,20600.0,21250.0,20000.0,20000.0,48039600.0,HPG
2022-12-20,19800.0,20100.0,18750.0,19000.0,45551800.0,HPG
2022-12-21,19400.0,19450.0,18100.0,18900.0,27702200.0,HPG
2022-12-22,19100.0,19600.0,18700.0,18900.0,18965200.0,HPG
2022-12-23,18850.0,18900.0,18100.0,18350.0,24810700.0,HPG
2022-12-26,18300.0,18300.0,17100.0,17100.0,31370000.0,HPG
2022-12-27,17100.0,18250.0,17100.0,18250.0,23655000.0,HPG
2022-12-28,18400.0,18500.0,17950.0,18200.0,14311200.0,HPG
2022-12-29,18300.0,18500.0,17850.0,18000.0,17422800.0,HPG
2022-12-30,18100.0,18450.0,17900.0,18000.0,14452800.0,HPG
2022-10-03,27500.0,28000.0,26100.0,26100.0,3851100.0,KDH
2022-10-04,26000.0,27000.0,25800.0,26150.0,3042100.0,KDH
2022-10-05,26950.0,27900.0,26700.0,27500.0,2711700.0,KDH
2022-10-06,27500.0,27500.0,25700.0,26250.0,2310200.0,KDH
2022-10-07,25000.0,25800.0,24450.0,25000.0,3114300.0,KDH
2022-10-10,24700.0,26500.0,24700.0,25900.0,2539100.0,KDH
2022-10-11,26100.0,26100.0,24100.0,24400.0,2265900.0,KDH
2022-10-12,24700.0,26100.0,24400.0,26100.0,2143600.0,KDH
2022-10-13,26100.0,26600.0,26000.0,26500.0,1449100.0,KDH
2022-10-14,27000.0,27050.0,26050.0,26500.0,2591300.0,KDH
2022-10-17,26350.0,26350.0,24950.0,25600.0,1981000.0,KDH
2022-10-18,25850.0,26800.0,25800.0,26300.0,1556000.0,KDH
2022-10-19,26250.0,26400.0,25500.0,25850.0,1010700.0,KDH
2022-10-20,25800.0,25850.0,25100.0,25500.0,1389400.0,KDH
2022-10-21,25400.0,25500.0,23750.0,23850.0,3271800.0,KDH
2022-10-24,23850.0,24100.0,22200.0,22200.0,1223700.0,KDH
2022-10-25,21800.0,22500.0,20650.0,21000.0,3442700.0,KDH
2022-10-26,21100.0,22450.0,21100.0,21700.0,2967900.0,KDH
2022-10-27,22100.0,23200.0,22000.0,23000.0,1666000.0,KDH
2022-10-28,23400.0,23800.0,22900.0,23000.0,1681000.0,KDH
2022-10-31,23000.0,23000.0,21750.0,22700.0,1503000.0,KDH
2022-11-01,22900.0,23400.0,22300.0,22800.0,1567500.0,KDH
2022-11-02,22800.0,23150.0,22400.0,23000.0,1554300.0,KDH
2022-11-03,22800.0,23050.0,22700.0,23050.0,1194200.0,KDH
2022-11-04,22850.0,22850.0,21450.0,21450.0,2120300.0,KDH
2022-11-07,20550.0,20700.0,19950.0,19950.0,1865300.0,KDH
2022-11-08,18900.0,21200.0,18700.0,20300.0,2206800.0,KDH
2022-11-09,20200.0,20950.0,20100.0,20300.0,2203500.0,KDH
2022-11-10,18950.0,19700.0,18900.0,19000.0,1751200.0,KDH
2022-11-11,19200.0,20300.0,19200.0,20200.0,3558000.0,KDH
2022-11-14,20150.0,20700.0,19800.0,20300.0,2813200.0,KDH
2022-11-15,20300.0,20350.0,19100.0,19400.0,2099200.0,KDH
2022-11-16,18900.0,20750.0,18050.0,20250.0,3950700.0,KDH
2022-11-17,20450.0,21600.0,20250.0,21550.0,6040300.0,KDH
2022-11-18,21600.0,22400.0,21500.0,22100.0,4560900.0,KDH
2022-11-21,22500.0,22600.0,21950.0,22400.0,2963200.0,KDH
2022-11-22,22400.0,23600.0,22000.0,22450.0,4370700.0,KDH
2022-11-23,22300.0,22450.0,21500.0,21850.0,2312500.0,KDH
2022-11-24,21650.0,22100.0,20350.0,21000.0,3817700.0,KDH
2022-11-25,21500.0,22450.0,21450.0,22450.0,4957400.0,KDH
2022-11-28,22950.0,24000.0,22850.0,24000.0,5668100.0,KDH
2022-11-29,24700.0,25650.0,24500.0,25650.0,8516200.0,KDH
2022-11-30,26200.0,27400.0,25500.0,27400.0,2715400.0,KDH
2022-12-01,29200.0,29300.0,26200.0,27200.0,6110400.0,KDH
2022-12-02,27200.0,29100.0,26800.0,29100.0,2560000.0,KDH
2022-12-05,30500.0,31100.0,29700.0,31100.0,3500900.0,KDH
2022-12-06,30550.0,30950.0,29550.0,29550.0,3309000.0,KDH
2022-12-07,29550.0,30900.0,29200.0,29900.0,3292600.0,KDH
2022-12-08,29800.0,30450.0,28900.0,30300.0,4646300.0,KDH
2022-12-09,30200.0,30200.0,29200.0,30050.0,2462800.0,KDH
2022-12-12,30000.0,30000.0,27950.0,27950.0,3708400.0,KDH
2022-12-13,27400.0,27950.0,26000.0,27900.0,2343600.0,KDH
2022-12-14,28800.0,28800.0,27600.0,28000.0,1397600.0,KDH
2022-12-15,27950.0,28450.0,27750.0,28200.0,1051900.0,KDH
2022-12-16,28100.0,29300.0,27500.0,27500.0,4008400.0,KDH
2022-12-19,27500.0,27500.0,26700.0,26700.0,2347000.0,KDH
2022-12-20,26700.0,27300.0,24900.0,25800.0,1975200.0,KDH
2022-12-21,25850.0,26000.0,24750.0,25100.0,1299700.0,KDH
2022-12-22,25300.0,26850.0,25200.0,26850.0,1514900.0,KDH
2022-12-23,27000.0,27000.0,26100.0,26250.0,1106400.0,KDH
2022-12-26,26200.0,26300.0,24650.0,24650.0,1389700.0,KDH
2022-12-27,25100.0,26350.0,25050.0,26350.0,1083300.0,KDH
2022-12-28,26850.0,27950.0,26350.0,27050.0,1123200.0,KDH
2022-12-29,27100.0,28150.0,26700.0,27950.0,1415400.0,KDH
2022-12-30,28300.0,28300.0,26500.0,26500.0,784000.0,KDH
2022-10-03,19900.0,19900.0,18600.0,18700.0,9067500.0,MBB
2022-10-04,19200.0,19200.0,18500.0,18800.0,8395600.0,MBB
2022-10-05,19100.0,19450.0,19050.0,19200.0,5029100.0,MBB
2022-10-06,19150.0,19150.0,18050.0,18100.0,7524400.0,MBB
2022-10-07,17550.0,17800.0,16850.0,16950.0,41168300.0,MBB
2022-10-10,16950.0,17400.0,16550.0,17250.0,11369000.0,MBB
2022-10-11,17300.0,17300.0,16050.0,16050.0,19396700.0,MBB
2022-10-12,16149.999999999998,17150.0,16149.999999999998,17150.0,12285200.0,MBB
2022-10-13,17150.0,17550.0,17000.0,17400.0,6810300.0,MBB
2022-10-14,17900.0,18300.0,17600.0,17800.0,12143700.0,MBB
2022-10-17,17700.0,17800.0,17100.0,17500.0,9753300.0,MBB
2022-10-18,17950.0,18200.0,17450.0,17550.0,9558200.0,MBB
2022-10-19,17700.0,17800.0,17250.0,17500.0,5589900.0,MBB
2022-10-20,17450.0,17500.0,17150.0,17150.0,6782800.0,MBB
2022-10-21,17250.0,17250.0,16100.000000000002,16100.000000000002,13740600.0,MBB
2022-10-24,16300.0,16450.0,15450.0,15600.0,17418100.0,MBB
2022-10-25,15750.0,16650.0,15500.0,16400.0,16036100.0,MBB
2022-10-26,16400.0,16800.0,16250.0,16400.0,7264900.0,MBB
2022-10-27,16500.0,17500.0,16500.0,17500.0,13098100.0,MBB
2022-10-28,17800.0,18150.0,17400.0,17650.0,13950700.0,MBB
2022-10-31,17700.0,17900.0,17000.0,17700.0,12195900.0,MBB
2022-11-01,18000.0,18400.0,17850.0,18000.0,20853600.0,MBB
2022-11-02,18000.0,18200.0,17800.0,17900.0,10212800.0,MBB
2022-11-03,17650.0,18000.0,17600.0,17650.0,8904700.0,MBB
2022-11-04,17350.0,17900.0,16500.0,17900.0,24980500.0,MBB
2022-11-07,17600.0,17750.0,16950.0,16950.0,11584700.0,MBB
2022-11-08,16750.0,17450.0,16600.0,17200.0,8719400.0,MBB
2022-11-09,17300.0,17550.0,16900.0,16950.0,8437500.0,MBB
2022-11-10,16850.0,16900.0,15800.0,15800.0,20036100.0,MBB
2022-11-11,16250.0,16700.0,15950.0,16000.0,11973100.0,MBB
2022-11-14,15950.0,15950.0,15100.0,15200.0,12028900.0,MBB
2022-11-15,15000.0,15200.0,14150.0,14150.0,23481100.0,MBB
2022-11-16,13450.0,15100.0,13200.0,15100.0,26090000.0,MBB
2022-11-17,15350.0,15900.0,15100.0,15700.0,14823700.0,MBB
2022-11-18,15500.0,16200.0,15000.0,15700.0,12899700.0,MBB
2022-11-21,15900.0,16100.000000000002,15600.0,15700.0,10728100.0,MBB
2022-11-22,15700.0,16450.0,15600.0,15800.0,13394200.0,MBB
2022-11-23,15800.0,16100.000000000002,15700.0,15700.0,7371600.0,MBB
2022-11-24,15650.0,15850.0,15400.0,15700.0,6351200.0,MBB
2022-11-25,15800.0,16200.0,15750.0,16200.0,9855300.0,MBB
2022-11-28,16450.0,17200.0,16400.0,17200.0,15454800.0,MBB
2022-11-29,17200.0,17450.0,16800.0,17200.0,15129300.0,MBB
2022-11-30,17300.0,17550.0,16950.0,17400.0,13189800.0,MBB
2022-12-01,17700.0,18400.0,17450.0,17800.0,27681100.0,MBB
2022-12-02,17800.0,18800.0,17550.0,18800.0,16329100.0,MBB
2022-12-05,19000.0,19300.0,18750.0,19000.0,19932400.0,MBB
2022-12-06,19000.0,19050.0,17700.0,17700.0,22074300.0,MBB
2022-12-07,17650.0,17900.0,17250.0,17300.0,12155000.0,MBB
2022-12-08,17700.0,18500.0,17550.0,18100.0,13815500.0,MBB
2022-12-09,18200.0,18300.0,17750.0,18200.0,9428700.0,MBB
2022-12-12,18200.0,18400.0,17650.0,17700.0,12469800.0,MBB
2022-12-13,17750.0,18000.0,17500.0,18000.0,7967900.0,MBB
2022-12-14,18350.0,18400.0,18000.0,18150.0,10436100.0,MBB
2022-12-15,18000.0,19200.0,18000.0,18950.0,24163100.0,MBB
2022-12-16,18700.0,19100.0,18700.0,18800.0,11673800.0,MBB
2022-12-19,18800.0,19250.0,18350.0,18350.0,14375300.0,MBB
2022-12-20,18300.0,18450.0,17400.0,17600.0,18204000.0,MBB
2022-12-21,17850.0,17900.0,17100.0,17700.0,8645000.0,MBB
2022-12-22,17900.0,18300.0,17700.0,18000.0,7706500.0,MBB
2022-12-23,17950.0,17950.0,17600.0,17750.0,4508000.0,MBB
2022-12-26,17700.0,17750.0,16800.0,16800.0,9429800.0,MBB
2022-12-27,16850.0,17300.0,16750.0,17250.0,5626400.0,MBB
2022-12-28,17300.0,17600.0,17050.0,17450.0,4608400.0,MBB
2022-12-29,17300.0,17600.0,17300.0,17400.0,4182700.0,MBB
2022-12-30,17550.0,17550.0,17100.0,17100.0,4128900.0,MBB
2022-10-03,97000.0,98500.0,92200.0,94000.0,752700.0,MSN
2022-10-04,93100.0,95000.0,90400.0,90500.0,991500.0,MSN
2022-10-05,93300.0,93300.0,91000.0,91400.0,559600.0,MSN
2022-10-06,91400.0,91500.0,86000.0,86700.0,948300.0,MSN
2022-10-07,84800.0,86600.0,80700.0,81500.0,1461300.0,MSN
2022-10-10,80000.0,87000.0,77000.0,80500.0,1089700.0,MSN
2022-10-11,80100.0,80100.0,74900.0,79800.0,1971900.0,MSN
2022-10-12,81400.0,82500.0,79800.0,81100.0,2400700.0,MSN
2022-10-13,82000.0,82000.0,78000.0,78700.0,1014100.0,MSN
2022-10-14,81000.0,81000.0,79000.0,79000.0,1554200.0,MSN
2022-10-17,78900.0,80500.0,77000.0,79000.0,1481400.0,MSN
2022-10-18,80000.0,83200.0,79900.0,82000.0,1767000.0,MSN
2022-10-19,82500.0,82500.0,79900.0,80000.0,1401200.0,MSN
2022-10-20,79500.0,80800.0,78500.0,80200.0,1683100.0,MSN
2022-10-21,81000.0,81000.0,74800.0,74800.0,1651200.0,MSN
2022-10-24,74800.0,75800.0,69600.0,72800.0,1295700.0,MSN
2022-10-25,72500.0,75000.0,69100.0,75000.0,1850400.0,MSN
2022-10-26,75000.0,78000.0,73300.0,78000.0,1006000.0,MSN
2022-10-27,78700.0,83000.0,77000.0,83000.0,1607900.0,MSN
2022-10-28,83000.0,83900.0,81500.0,83900.0,1768700.0,MSN
2022-10-31,83900.0,86000.0,82700.0,85500.0,1329900.0,MSN
2022-11-01,86400.0,87200.0,83800.0,86500.0,1128600.0,MSN
2022-11-02,86500.0,87000.0,81000.0,81000.0,893000.0,MSN
2022-11-03,80000.0,85400.0,79900.0,85400.0,737800.0,MSN
2022-11-04,84000.0,85400.0,81000.0,84300.0,952900.0,MSN
2022-11-07,84300.0,88000.0,82500.0,84500.0,1266700.0,MSN
2022-11-08,84000.0,87800.0,81000.0,86000.0,1180600.0,MSN
2022-11-09,86500.0,87500.0,84500.0,87000.0,1227900.0,MSN
2022-11-10,87000.0,87100.0,81000.0,81000.0,1015300.0,MSN
2022-11-11,82000.0,86600.0,82000.0,86500.0,1055100.0,MSN
2022-11-14,85500.0,92500.0,84100.0,89100.0,1292200.0,MSN
2022-11-15,89100.0,89800.0,85800.0,89400.0,1067100.0,MSN
2022-11-16,85500.0,90900.0,84500.0,90900.0,1308900.0,MSN
2022-11-17,90500.0,97000.0,90200.0,97000.0,1525000.0,MSN
2022-11-18,97100.0,97500.0,91500.0,95200.0,1016400.0,MSN
2022-11-21,95200.0,95200.0,93400.0,95100.0,633400.0,MSN
2022-11-22,93600.0,98000.0,88500.0,91800.0,1395000.0,MSN
2022-11-23,88600.0,92900.0,88300.0,92900.0,834200.0,MSN
2022-11-24,91500.0,91500.0,88000.0,89000.0,1043500.0,MSN
2022-11-25,90000.0,94500.0,90000.0,94000.0,923100.0,MSN
2022-11-28,94000.0,97200.0,93500.0,97200.0,2126900.0,MSN
2022-11-29,97200.0,99000.0,95500.0,99000.0,2170100.0,MSN
2022-11-30,99500.0,102000.0,92900.0,102000.0,1501800.0,MSN
2022-12-01,102000.0,102000.0,99000.0,99000.0,1543500.0,MSN
2022-12-02,99000.0,103900.0,98400.0,103900.0,1435000.0,MSN
2022-12-05,102900.0,110000.0,102500.0,105000.0,1024200.0,MSN
2022-12-06,105500.0,105500.0,101600.0,102000.0,1097400.0,MSN
2022-12-07,102000.0,106000.0,100000.0,100000.0,734100.0,MSN
2022-12-08,103800.0,105000.0,96000.0,96000.0,903000.0,MSN
2022-12-09,99000.0,101900.0,96100.0,97000.0,1175300.0,MSN
2022-12-12,100000.0,100000.0,96000.0,97000.0,913300.0,MSN
2022-12-13,96900.0,97500.0,95800.0,97000.0,1493100.0,MSN
2022-12-14,98500.0,98500.0,95100.0,96000.0,1028300.0,MSN
2022-12-15,97000.0,99000.0,95100.0,98200.0,687600.0,MSN
2022-12-16,98000.0,98000.0,93500.0,93500.0,2672500.0,MSN
2022-12-19,94200.0,95300.0,92500.0,95000.0,1257100.0,MSN
2022-12-20,93400.0,95000.0,92100.0,94000.0,568100.0,MSN
2022-12-21,94700.0,94900.0,93000.0,94900.0,582500.0,MSN
2022-12-22,95000.0,95600.0,93000.0,94400.0,371000.0,MSN
2022-12-23,92500.0,95200.0,91400.0,95000.0,552900.0,MSN
2022-12-26,95000.0,95000.0,91500.0,91500.0,613800.0,MSN
2022-12-27,91500.0,95800.0,91200.0,91600.0,617300.0,MSN
2022-12-28,91700.0,96000.0,91100.0,93000.0,661400.0,MSN
2022-12-29,92500.0,95800.0,92500.0,94000.0,629600.0,MSN
2022-12-30,96000.0,96000.0,93000.0,93000.0,453200.0,MSN
